id,sort_value,software,person
3012,4,b5867d88-1fd5-476e-98e0-498ccbf41655,60e23d4e-470f-4ac7-b213-043e960f24ee
3223,4,d6fa3131-3ab1-48c9-bd8b-31c0461a9fb5,9a3c53c1-e376-40de-89ac-503be6c1fb7b
3631,4,a562afcf-b6f7-4ddd-be72-d450f8de9fc0,21edb453-23f6-42f5-8c8d-1b3c25e92a5d
2999,4,d176bc00-f198-4250-b9d7-5193f621fd60,04ac9c44-f2d9-4c63-8607-80e33c159fc3
3602,4,52e4975a-0d6d-4bb0-91a3-862f8e113091,f3af3493-571f-48ed-b7f3-f4446caae9f2
3231,4,1b5fd49d-9131-46ee-b56a-70efbb1effe5,d866fbe3-3385-4489-bb26-f7b0e61143cc
2946,4,11cb7b68-cfe7-4d6c-84ed-af5ab071e74c,e4e0a206-e0d2-4121-ba3f-675964f4f777
2912,5,dda4b683-307d-4145-b75c-59f61c442484,f817d40e-5d15-4425-9a98-9f97713c5ded
3045,5,e2ca7d39-4fae-4ced-9dc2-b2593241b407,88fa6492-c572-4524-9604-4ae950b75eb0
3652,5,a74cb76b-da08-4412-817f-3240e52c5dde,c361c1ab-7e3e-43e3-90e5-83001cac2d3d
3204,5,9188840c-25ba-4ec8-b8c3-d32413aaf7a0,bac6bfa0-d1f3-477c-ab87-ee6e878119a7
3268,5,b8495e18-9a18-4e8f-8b88-85db6e74ec22,4e53ded9-d000-4c61-bacb-b4c85f1e9cad
3053,5,6325743f-ad5d-4c24-aca3-6262a70d78d7,0e8e72ff-f844-4b1b-a46b-4b16d5c097bf
3198,5,bdd706f0-b987-446b-b650-78d9d86f00b2,a6551395-bbb9-4d09-8242-66997d9b9522
2942,5,aade4249-dedf-4938-9ad1-432553bf0c36,87bcaf85-dcdb-47c8-806c-9e2acbef3e3a
3103,5,4507d98e-44d1-40ea-8733-8047738b9a7a,421dff5c-1450-47ef-9fc1-9e3131401d59
2969,5,8e349bce-5860-4c0b-9ee9-ebb684574262,09e36914-a9bb-48fe-a3f9-336cc0b80afe
3632,5,a562afcf-b6f7-4ddd-be72-d450f8de9fc0,adaeffc8-9f38-4686-99d2-17f834ef25d1
3036,5,e2069dd1-ba2f-45fa-b2b7-9052a16f74cc,ee87e2a5-63d1-4fcf-8131-052abd95e625
2980,5,ad9602aa-4d82-4f9f-9ef5-053f92f2c9ff,e354586e-2b49-4e3a-9ebc-ec9d466dbe21
3232,5,1b5fd49d-9131-46ee-b56a-70efbb1effe5,a417742f-8f4e-46ee-b076-bf37e1eaa02e
2993,5,cf802366-d886-45a5-bd49-2566521a4bbe,cc9bb455-c575-463e-8d1f-b1b6576f67dd
3646,5,8ee452af-f474-42ab-900a-691a1e25257f,c361c1ab-7e3e-43e3-90e5-83001cac2d3d
3000,5,d176bc00-f198-4250-b9d7-5193f621fd60,0d267836-dfe4-4fc1-a311-c913090079df
3322,5,db2bcb8a-c799-4233-9699-dea23b975972,9a0582e7-4973-4f6d-934c-b62cb061ed07
2947,5,11cb7b68-cfe7-4d6c-84ed-af5ab071e74c,35abf890-8b3f-4934-9095-dd90d90b7f3a
3013,5,b5867d88-1fd5-476e-98e0-498ccbf41655,536652dd-daf3-43ce-97d0-797845843dde
3180,5,dab7d824-81ec-49ba-911a-b3d081469a84,07938324-dbf7-466e-bb80-a33b47f29d22
3603,5,52e4975a-0d6d-4bb0-91a3-862f8e113091,465a2a8b-6cda-4667-a8fb-817232e46d57
3620,5,13659e76-e911-41da-bf99-30eb7b05defc,062fba9f-ea7b-4702-aa99-ae8d9b3d7901
3303,5,110491fc-f060-4b9d-ab2c-bb0806824948,f9a70c3e-0a85-4266-b588-02ce23dd2b9a
3028,5,e8b6fe34-d598-4d53-86d0-288bc004c3e7,0ddb1d01-cd3a-48aa-a24d-3c243fa96403
3257,5,e211347f-4b04-4765-a230-295f366390d1,6a2c6430-fe12-4d7c-9bd9-119c86da65be
3347,5,13b71402-f2cb-4aa3-9b17-639652e87ca8,d0df2dbe-63d2-4639-8772-d9a390ba463b
3224,5,d6fa3131-3ab1-48c9-bd8b-31c0461a9fb5,dfb6b6ed-8e16-4225-88be-a5c0616acfa5
3280,5,d0dcf8b7-d032-481b-b80e-dea683cc1fa4,20701c05-4803-41b3-a443-82fb917c133c
3066,5,1744df14-f1f1-451b-a384-28e3a1beba7f,a3cb96dd-425f-4a62-9df4-38930f40a7ca
2929,5,18ff9253-b11c-4ffa-9c3b-4b167c9f8cf2,80675648-fb17-44aa-aaab-8253b138d706
3166,5,37a18000-2d1f-41db-afe6-6545f817bcb7,24cb65e7-be66-4f5b-a668-09dedf5717d2
3214,5,ec808735-972e-41e7-8549-a96d93881e26,78ff69d9-bf68-4060-bf18-ec33407566ae
2913,6,dda4b683-307d-4145-b75c-59f61c442484,f5f21e0b-7ffe-478f-a45b-e79ef6f4d9f6
2948,6,11cb7b68-cfe7-4d6c-84ed-af5ab071e74c,dd897bae-9576-43ba-95da-4e5f5f31b869
3323,6,db2bcb8a-c799-4233-9699-dea23b975972,bf06b318-dc37-4d0b-bf48-448ae4f044c9
3104,6,4507d98e-44d1-40ea-8733-8047738b9a7a,bf627954-1ea1-4e8f-a831-635871dd9e2a
2970,6,8e349bce-5860-4c0b-9ee9-ebb684574262,bcee72f7-6155-4c69-9ff4-0710f919864e
3633,6,a562afcf-b6f7-4ddd-be72-d450f8de9fc0,3dfa4726-1dce-4981-949b-7b0b13623320
2994,6,cf802366-d886-45a5-bd49-2566521a4bbe,2ed95217-bd9c-4b44-b9ca-846a326c54e8
3001,6,d176bc00-f198-4250-b9d7-5193f621fd60,a20fda44-fb10-4c49-8f6d-86bde4756bf2
3647,6,8ee452af-f474-42ab-900a-691a1e25257f,406dd479-6892-4a86-89eb-9f46c52d881f
3014,6,b5867d88-1fd5-476e-98e0-498ccbf41655,67c45ff6-eef0-40cf-ad85-5a2441f35448
3304,6,110491fc-f060-4b9d-ab2c-bb0806824948,3140b882-cf13-4b58-b262-8b3860e450db
3281,6,d0dcf8b7-d032-481b-b80e-dea683cc1fa4,a3bf3a23-4e6a-4d60-af08-287b1954425d
3067,6,1744df14-f1f1-451b-a384-28e3a1beba7f,0c8c5417-8d63-436e-b46d-48069439f016
3258,6,e211347f-4b04-4765-a230-295f366390d1,5117de57-ba82-4e60-ace1-9783273dba6f
3167,6,37a18000-2d1f-41db-afe6-6545f817bcb7,e50cf919-b482-4488-a9cd-0a9ac404b532
3269,6,b8495e18-9a18-4e8f-8b88-85db6e74ec22,d771942a-124c-4016-9e1a-bbc90578fac1
3181,6,dab7d824-81ec-49ba-911a-b3d081469a84,fa366e1a-dc8b-48a7-9152-3c322634036f
3653,6,a74cb76b-da08-4412-817f-3240e52c5dde,406dd479-6892-4a86-89eb-9f46c52d881f
3054,6,6325743f-ad5d-4c24-aca3-6262a70d78d7,eda988f5-3df0-4122-bc01-b32bc1ab730b
3199,6,bdd706f0-b987-446b-b650-78d9d86f00b2,38a632e2-4d79-410a-a941-f0abc23fb982
3205,6,9188840c-25ba-4ec8-b8c3-d32413aaf7a0,9bf6c170-e45e-40dc-9af1-e86261f9ecb2
3215,6,ec808735-972e-41e7-8549-a96d93881e26,56a5e659-736c-4e6e-8fa9-4601633eaeac
3348,6,13b71402-f2cb-4aa3-9b17-639652e87ca8,0cf58664-a73e-4b89-990f-d552911af702
3604,6,52e4975a-0d6d-4bb0-91a3-862f8e113091,0d9e2d60-cbc5-4d1e-a545-0963b0f66b8a
2930,6,18ff9253-b11c-4ffa-9c3b-4b167c9f8cf2,4415503d-9818-4d13-a397-b82a0d834d8d
3037,6,e2069dd1-ba2f-45fa-b2b7-9052a16f74cc,86f3542d-0adc-4cbd-96f2-2c6565ef85c5
2971,7,8e349bce-5860-4c0b-9ee9-ebb684574262,beba2566-9423-4a50-937d-334cfcf8b9b7
3182,7,dab7d824-81ec-49ba-911a-b3d081469a84,87351098-0b4b-460d-a8ef-a8040c24e39a
3259,7,e211347f-4b04-4765-a230-295f366390d1,d857c04b-fb2c-4538-ae33-0c566c27fe36
3168,7,37a18000-2d1f-41db-afe6-6545f817bcb7,b8563229-44ab-4073-8e88-24bc02723a65
3270,7,b8495e18-9a18-4e8f-8b88-85db6e74ec22,5b5a4313-8408-4334-a1c7-1eb8848f8053
3282,7,d0dcf8b7-d032-481b-b80e-dea683cc1fa4,d6a98b0b-bb2c-49bc-b2a2-1a0769448da6
3349,7,13b71402-f2cb-4aa3-9b17-639652e87ca8,2f62e6a8-377c-4d81-864b-07a282b169b2
3068,7,1744df14-f1f1-451b-a384-28e3a1beba7f,de7c0779-16ad-4710-83fe-433ebcb2b5c7
3305,7,110491fc-f060-4b9d-ab2c-bb0806824948,de7c0779-16ad-4710-83fe-433ebcb2b5c7
2949,7,11cb7b68-cfe7-4d6c-84ed-af5ab071e74c,d866fbe3-3385-4489-bb26-f7b0e61143cc
3605,7,52e4975a-0d6d-4bb0-91a3-862f8e113091,47f0d035-1990-4d22-8507-36c8d2be6184
3038,7,e2069dd1-ba2f-45fa-b2b7-9052a16f74cc,062fba9f-ea7b-4702-aa99-ae8d9b3d7901
3015,7,b5867d88-1fd5-476e-98e0-498ccbf41655,f1091b36-ab29-4673-a98c-59d995dd74ad
2914,7,dda4b683-307d-4145-b75c-59f61c442484,ff39a6cd-4730-4cc2-8621-1dc558fe5944
3002,7,d176bc00-f198-4250-b9d7-5193f621fd60,0f484bfb-290c-45cd-9141-3b8f7ff08b9d
3634,7,a562afcf-b6f7-4ddd-be72-d450f8de9fc0,b80f0c00-ae59-4c75-89e0-35e830ec47cd
3206,7,9188840c-25ba-4ec8-b8c3-d32413aaf7a0,41b75885-3a61-44f4-a3bd-4c87a816ebbb
3324,7,db2bcb8a-c799-4233-9699-dea23b975972,9216cf52-d2bb-46ba-857a-049d0a574f22
3105,7,4507d98e-44d1-40ea-8733-8047738b9a7a,6b277116-5612-48db-9372-d2eadbc80b94
2931,7,18ff9253-b11c-4ffa-9c3b-4b167c9f8cf2,cb093d1a-a697-41fd-9bae-c61bcd67e79a
3055,7,6325743f-ad5d-4c24-aca3-6262a70d78d7,c898db9e-f54d-4e10-96d2-f94e8a9c4eae
3069,8,1744df14-f1f1-451b-a384-28e3a1beba7f,0a671dcd-50a7-4e35-8992-2ef1546f8389
3306,8,110491fc-f060-4b9d-ab2c-bb0806824948,9d3b3e56-6b57-4f61-9372-e939fcb3310e
3106,8,4507d98e-44d1-40ea-8733-8047738b9a7a,b3e7e1ce-dc21-41a1-a24a-99222f6e53f8
3016,8,b5867d88-1fd5-476e-98e0-498ccbf41655,780e914c-550e-44e2-8757-d03bdb4a0225
3271,8,b8495e18-9a18-4e8f-8b88-85db6e74ec22,5819efb0-3fb9-4e98-95f2-5b14c49d7f68
2915,8,dda4b683-307d-4145-b75c-59f61c442484,083cedc3-89ed-4029-b0ca-4e84cd4a2797
3003,8,d176bc00-f198-4250-b9d7-5193f621fd60,c77fd798-97b9-48e5-b3cf-ade23d6493ad
2932,8,18ff9253-b11c-4ffa-9c3b-4b167c9f8cf2,7b1908af-d2fc-4c8b-8436-275b942cff83
3183,8,dab7d824-81ec-49ba-911a-b3d081469a84,d89d4bf7-9069-438d-95cc-ba313251b61b
3606,8,52e4975a-0d6d-4bb0-91a3-862f8e113091,38055854-f3af-459c-96ba-62011e78f894
3169,8,37a18000-2d1f-41db-afe6-6545f817bcb7,af625cbe-d550-4a9f-b7e9-b9d2d6aae9bc
3635,8,a562afcf-b6f7-4ddd-be72-d450f8de9fc0,3b735f49-f361-4c8c-a95a-b87eaec6e100
3283,8,d0dcf8b7-d032-481b-b80e-dea683cc1fa4,876cf80a-e8fa-43f9-8e93-af807fa305b6
3350,8,13b71402-f2cb-4aa3-9b17-639652e87ca8,1c571ccf-d3db-4a9c-93a0-0d5f1c830217
3260,8,e211347f-4b04-4765-a230-295f366390d1,80ffd628-fa69-4e57-8eee-a8c63cdd4f79
2950,8,11cb7b68-cfe7-4d6c-84ed-af5ab071e74c,aacd6651-4533-4b3e-a7de-b1c4c917f77a
3056,8,6325743f-ad5d-4c24-aca3-6262a70d78d7,f6820061-7ebd-470b-a5cd-9af569a99929
3325,8,db2bcb8a-c799-4233-9699-dea23b975972,de7c0779-16ad-4710-83fe-433ebcb2b5c7
3636,9,a562afcf-b6f7-4ddd-be72-d450f8de9fc0,9eb17566-0874-4e3d-b69d-c89ee1c7ca9a
3307,9,110491fc-f060-4b9d-ab2c-bb0806824948,21161794-f7ca-4583-8e1d-7a5604876888
3326,9,db2bcb8a-c799-4233-9699-dea23b975972,0a671dcd-50a7-4e35-8992-2ef1546f8389
3057,9,6325743f-ad5d-4c24-aca3-6262a70d78d7,cab57916-5c7b-4d9c-8bb2-ec44e5a527f2
3261,9,e211347f-4b04-4765-a230-295f366390d1,5212d5a9-cfb7-45de-a302-37692fef700b
3070,9,1744df14-f1f1-451b-a384-28e3a1beba7f,1edbfe8e-9843-4b86-9c39-58878ab556cb
3607,9,52e4975a-0d6d-4bb0-91a3-862f8e113091,7e969a3f-c2e4-4c4b-920c-678cdde4de11
3107,9,4507d98e-44d1-40ea-8733-8047738b9a7a,e949d91d-2873-47c6-a123-47bd598284ba
3004,9,d176bc00-f198-4250-b9d7-5193f621fd60,e67d0cca-ed84-4a81-898c-2db53af16b7c
3170,9,37a18000-2d1f-41db-afe6-6545f817bcb7,78ff69d9-bf68-4060-bf18-ec33407566ae
3284,9,d0dcf8b7-d032-481b-b80e-dea683cc1fa4,c581ff5d-c990-41fe-8c7e-cb50f5ef12d9
2916,9,dda4b683-307d-4145-b75c-59f61c442484,f5e43456-249d-4c83-818d-998e3088dd7f
2951,9,11cb7b68-cfe7-4d6c-84ed-af5ab071e74c,7501cd9f-52e1-4944-b538-2313d7ed4c27
3351,9,13b71402-f2cb-4aa3-9b17-639652e87ca8,e7d18d68-4e90-465e-8e10-0e3b83c60661
3272,9,b8495e18-9a18-4e8f-8b88-85db6e74ec22,0ead8662-05dc-4b60-b1d6-de5c93fcbf85
3184,9,dab7d824-81ec-49ba-911a-b3d081469a84,55fdb510-f237-4c03-9625-931456e05b73
2933,9,18ff9253-b11c-4ffa-9c3b-4b167c9f8cf2,cfccdab6-d29b-47fd-8a28-301e19473977
3185,10,dab7d824-81ec-49ba-911a-b3d081469a84,0fd7b2c4-d2e1-489b-bb35-9060759b2ee8
3058,10,6325743f-ad5d-4c24-aca3-6262a70d78d7,dc269e6b-7468-422d-a042-0332cf879411
3071,10,1744df14-f1f1-451b-a384-28e3a1beba7f,f5f21e0b-7ffe-478f-a45b-e79ef6f4d9f6
3108,10,4507d98e-44d1-40ea-8733-8047738b9a7a,6ca53604-0509-44fb-a16a-dd3b939e54e6
2917,10,dda4b683-307d-4145-b75c-59f61c442484,cfc6ddd0-e643-4abb-a240-f21fd4214236
2952,10,11cb7b68-cfe7-4d6c-84ed-af5ab071e74c,e0a4566e-ca05-4875-b642-de77fbc836ae
3005,10,d176bc00-f198-4250-b9d7-5193f621fd60,e772bb93-efbb-4cc1-9d06-f37dddc6485a
3171,10,37a18000-2d1f-41db-afe6-6545f817bcb7,c704232e-3366-4946-b808-60a127fb3c5e
3273,10,b8495e18-9a18-4e8f-8b88-85db6e74ec22,9618af77-ecc1-420b-84b7-731e9e4d7000
3285,10,d0dcf8b7-d032-481b-b80e-dea683cc1fa4,e5f038e9-9140-451f-a62c-c7f1a68e42f1
3308,10,110491fc-f060-4b9d-ab2c-bb0806824948,0a671dcd-50a7-4e35-8992-2ef1546f8389
3327,10,db2bcb8a-c799-4233-9699-dea23b975972,74c0fad5-359f-4b65-a01c-04b588551012
3352,10,13b71402-f2cb-4aa3-9b17-639652e87ca8,a7d1f0ee-d047-450b-8cc5-f16d8cd85f9a
3608,10,52e4975a-0d6d-4bb0-91a3-862f8e113091,f24b103d-37c7-4424-88cc-5f645c5fa8c9
3637,10,a562afcf-b6f7-4ddd-be72-d450f8de9fc0,103c72a8-fe20-41be-974a-d8bb971f474e
3186,11,dab7d824-81ec-49ba-911a-b3d081469a84,c1af8c99-4f59-453b-9441-16db8b7deb59
3328,11,db2bcb8a-c799-4233-9699-dea23b975972,dd897bae-9576-43ba-95da-4e5f5f31b869
3059,11,6325743f-ad5d-4c24-aca3-6262a70d78d7,6b569da6-48bc-4b00-9e9c-7d49a3f3c7ae
3638,11,a562afcf-b6f7-4ddd-be72-d450f8de9fc0,ba1ad8a2-620f-4cd1-9c95-2a2fa4b72113
3353,11,13b71402-f2cb-4aa3-9b17-639652e87ca8,bfa2c4ed-f5cc-48d1-93b4-a91a9a6b7f85
3609,11,52e4975a-0d6d-4bb0-91a3-862f8e113091,ecd03e8e-8bbd-4e96-ad32-6925af2b7920
3006,11,d176bc00-f198-4250-b9d7-5193f621fd60,5142577e-0fcf-4454-9dcc-21fce4fdc581
3109,11,4507d98e-44d1-40ea-8733-8047738b9a7a,1f894bce-d651-41c2-b8b1-6eee6e135032
3286,11,d0dcf8b7-d032-481b-b80e-dea683cc1fa4,69ab549b-1fcf-4ac5-bf0a-9ed63d045a67
3072,11,1744df14-f1f1-451b-a384-28e3a1beba7f,d5d036a6-922a-445e-abee-3e278934d1e7
2953,11,11cb7b68-cfe7-4d6c-84ed-af5ab071e74c,1fccb894-2cc3-4166-b62b-fddb5ea6071b
2918,11,dda4b683-307d-4145-b75c-59f61c442484,beba2566-9423-4a50-937d-334cfcf8b9b7
3274,11,b8495e18-9a18-4e8f-8b88-85db6e74ec22,54e74b2e-292f-4284-844c-430babadbb67
3309,11,110491fc-f060-4b9d-ab2c-bb0806824948,dd897bae-9576-43ba-95da-4e5f5f31b869
2954,12,11cb7b68-cfe7-4d6c-84ed-af5ab071e74c,beba2566-9423-4a50-937d-334cfcf8b9b7
3329,12,db2bcb8a-c799-4233-9699-dea23b975972,810dfe88-248b-4845-aa27-84304926ce9e
3610,12,52e4975a-0d6d-4bb0-91a3-862f8e113091,749b2b57-ae75-410f-843b-98344c4289f1
3287,12,d0dcf8b7-d032-481b-b80e-dea683cc1fa4,f1e72476-c445-47dd-b4ab-40c4a05c615f
3187,12,dab7d824-81ec-49ba-911a-b3d081469a84,62d39051-db20-48b5-9b11-05ba167904d1
3354,12,13b71402-f2cb-4aa3-9b17-639652e87ca8,e241cbf2-b3b5-4359-bb36-181988b2de34
3639,12,a562afcf-b6f7-4ddd-be72-d450f8de9fc0,bb351003-9d0f-47b0-9001-66c508ecf494
3275,12,b8495e18-9a18-4e8f-8b88-85db6e74ec22,a4311539-b94a-437a-8ba3-484d2b02407a
3110,12,4507d98e-44d1-40ea-8733-8047738b9a7a,8bdec27c-3437-440e-8862-d3312c5d89f0
3073,12,1744df14-f1f1-451b-a384-28e3a1beba7f,0eb2bb9b-cf82-40d6-9f22-edf4f8ca86b2
3310,12,110491fc-f060-4b9d-ab2c-bb0806824948,3ba35124-1b67-405d-8399-4d6ce89274f0
3060,12,6325743f-ad5d-4c24-aca3-6262a70d78d7,1502922e-20a4-4871-9d45-d76da6e54d74
2919,12,dda4b683-307d-4145-b75c-59f61c442484,fe8eee07-84fd-4009-9b91-a8daed612b0d
3007,12,d176bc00-f198-4250-b9d7-5193f621fd60,079aabac-08e2-4cf3-adfe-b00f3afe2275
3111,13,4507d98e-44d1-40ea-8733-8047738b9a7a,eb22e87f-91a5-46b6-88e3-fe2c97c77c99
3008,13,d176bc00-f198-4250-b9d7-5193f621fd60,fe8eee07-84fd-4009-9b91-a8daed612b0d
2955,13,11cb7b68-cfe7-4d6c-84ed-af5ab071e74c,40dc8b1f-5f68-4bbe-9652-b1f65d4953a6
3311,13,110491fc-f060-4b9d-ab2c-bb0806824948,7501cd9f-52e1-4944-b538-2313d7ed4c27
3611,13,52e4975a-0d6d-4bb0-91a3-862f8e113091,0702a9c0-7987-47d6-ac0a-c7c96958c1d8
3288,13,d0dcf8b7-d032-481b-b80e-dea683cc1fa4,ce209938-b4d2-4f21-bcf9-505fcad0c1bf
3355,13,13b71402-f2cb-4aa3-9b17-639652e87ca8,bd090dd4-a1b2-4445-9f93-f68e9d324c16
3061,13,6325743f-ad5d-4c24-aca3-6262a70d78d7,c0250c09-3ff9-4692-b9a5-51a122c54097
3640,13,a562afcf-b6f7-4ddd-be72-d450f8de9fc0,05d192f6-09a6-4b27-9e31-6c53ded5d74e
3074,13,1744df14-f1f1-451b-a384-28e3a1beba7f,5543956f-39bf-41cf-8fe6-4ab41d39ee7b
3330,13,db2bcb8a-c799-4233-9699-dea23b975972,e189000d-8d72-4f5a-9ff7-39b7390e4582
3331,14,db2bcb8a-c799-4233-9699-dea23b975972,90ea7fa1-61f3-4be9-a723-d8a53c39343a
3075,14,1744df14-f1f1-451b-a384-28e3a1beba7f,e1046dae-82c8-4d6c-93a4-b126f6fcfbf9
3612,14,52e4975a-0d6d-4bb0-91a3-862f8e113091,ef23dfda-e10b-44a4-8771-ae0f29941e31
3112,14,4507d98e-44d1-40ea-8733-8047738b9a7a,1772fd04-891a-4b11-8bae-b74ac87089c4
3312,14,110491fc-f060-4b9d-ab2c-bb0806824948,ff7de896-5252-477a-88f8-4ad5b89c7b3e
3356,14,13b71402-f2cb-4aa3-9b17-639652e87ca8,9376d2eb-271b-4231-b956-0ec54436fdcd
3289,14,d0dcf8b7-d032-481b-b80e-dea683cc1fa4,0c696626-f666-4e6d-95cd-9e0e08910a66
2956,14,11cb7b68-cfe7-4d6c-84ed-af5ab071e74c,67c788db-bec5-49da-8292-421c6af8542b
3641,14,a562afcf-b6f7-4ddd-be72-d450f8de9fc0,ec4ddabb-f7c4-48d0-8338-54e282516c4e
3290,15,d0dcf8b7-d032-481b-b80e-dea683cc1fa4,e9e7e198-b639-4da4-8f50-7bc7f145e526
3113,15,4507d98e-44d1-40ea-8733-8047738b9a7a,1276702f-be28-4cb1-bb4b-bd185ce3af06
3313,15,110491fc-f060-4b9d-ab2c-bb0806824948,083cedc3-89ed-4029-b0ca-4e84cd4a2797
2957,15,11cb7b68-cfe7-4d6c-84ed-af5ab071e74c,fb226e1e-c094-429c-ae96-7590c98410c7
3332,15,db2bcb8a-c799-4233-9699-dea23b975972,bbb91016-ceb5-4115-85d1-df23adac7c27
3357,15,13b71402-f2cb-4aa3-9b17-639652e87ca8,9bf176e1-07ac-4e04-9cdc-ac37826c473d
3076,15,1744df14-f1f1-451b-a384-28e3a1beba7f,da4c6b94-f422-4ed7-9f75-d9ccd577ccdd
3114,16,4507d98e-44d1-40ea-8733-8047738b9a7a,8687b258-2473-46b0-975e-44f29cdce5e3
3333,16,db2bcb8a-c799-4233-9699-dea23b975972,12a24cea-5e9a-46b8-9eb8-d284142cbf74
3358,16,13b71402-f2cb-4aa3-9b17-639652e87ca8,862bcee2-c257-4b49-b7d1-71f73c029ea7
3291,16,d0dcf8b7-d032-481b-b80e-dea683cc1fa4,e8785156-b4a3-4d39-ba9c-75ee48cb2296
3077,16,1744df14-f1f1-451b-a384-28e3a1beba7f,5e80d0d1-7b85-41da-aa28-29af079e8963
3314,16,110491fc-f060-4b9d-ab2c-bb0806824948,b4bcc825-3e6a-4492-907a-4d3da183a207
3315,17,110491fc-f060-4b9d-ab2c-bb0806824948,beba2566-9423-4a50-937d-334cfcf8b9b7
3115,17,4507d98e-44d1-40ea-8733-8047738b9a7a,9eadd126-2ebf-47bb-a6de-54ade76ee7b2
3078,17,1744df14-f1f1-451b-a384-28e3a1beba7f,083cedc3-89ed-4029-b0ca-4e84cd4a2797
3359,17,13b71402-f2cb-4aa3-9b17-639652e87ca8,1da4919f-9e2a-44d6-bd38-aae776e8344f
3292,17,d0dcf8b7-d032-481b-b80e-dea683cc1fa4,b88f9b93-61c1-4b2e-a5f5-3b8464b1b022
3334,17,db2bcb8a-c799-4233-9699-dea23b975972,a6f289fb-dc25-4808-ad01-e21ade14e16a
3293,18,d0dcf8b7-d032-481b-b80e-dea683cc1fa4,8cdc0ea7-2ffa-423d-8d21-ff847e833c15
3335,18,db2bcb8a-c799-4233-9699-dea23b975972,083cedc3-89ed-4029-b0ca-4e84cd4a2797
3316,18,110491fc-f060-4b9d-ab2c-bb0806824948,c5bf94e1-e59c-41e5-bec8-5ac68a9a81be
3116,18,4507d98e-44d1-40ea-8733-8047738b9a7a,6df10c93-97c2-4186-8a3d-3e621ba755b2
3360,18,13b71402-f2cb-4aa3-9b17-639652e87ca8,5d131d3e-c254-4ce8-a1c8-82507ca1ff99
3079,18,1744df14-f1f1-451b-a384-28e3a1beba7f,b08b97a2-6a8f-4b16-93f2-3dc46d7e2480
3294,19,d0dcf8b7-d032-481b-b80e-dea683cc1fa4,9efa3c99-ee41-470e-ac5b-ba91d689d37a
3336,19,db2bcb8a-c799-4233-9699-dea23b975972,66b64319-c80a-437f-b22e-671a60c06198
3080,19,1744df14-f1f1-451b-a384-28e3a1beba7f,012a1b99-cc31-413e-9b5e-8a7418453cdc
3317,19,110491fc-f060-4b9d-ab2c-bb0806824948,ee8f3933-5f0b-4573-8696-652b412f5adf
3361,19,13b71402-f2cb-4aa3-9b17-639652e87ca8,2eb3146b-84a8-4782-93e0-f9d1f9622e26
3117,19,4507d98e-44d1-40ea-8733-8047738b9a7a,b0d8ab28-e562-40b8-ae9a-3511218e347c
3295,20,d0dcf8b7-d032-481b-b80e-dea683cc1fa4,d291fcdb-8fdd-4336-89e0-df89d1fadeb3
3081,20,1744df14-f1f1-451b-a384-28e3a1beba7f,87bbed7f-285e-41c2-852a-aa7001bf4a5c
3118,20,4507d98e-44d1-40ea-8733-8047738b9a7a,2c9f9c28-79d6-4dad-ac84-d9a885b6319a
3362,20,13b71402-f2cb-4aa3-9b17-639652e87ca8,6ae1e775-7e0b-4156-a246-7ea52fe37a50
3337,20,db2bcb8a-c799-4233-9699-dea23b975972,9e3f67c4-6bbd-415c-8d64-6b293808a2e1
3363,21,13b71402-f2cb-4aa3-9b17-639652e87ca8,9e9ee0fb-65f8-44f7-870e-220a6f3e7594
3119,21,4507d98e-44d1-40ea-8733-8047738b9a7a,198ef139-431e-4fd9-b421-272f3592452d
3296,21,d0dcf8b7-d032-481b-b80e-dea683cc1fa4,1dce5271-7140-450d-93ee-7314953e89a9
3338,21,db2bcb8a-c799-4233-9699-dea23b975972,10ca01cf-8659-4bd4-9e39-6a94a3eebb70
3082,21,1744df14-f1f1-451b-a384-28e3a1beba7f,f1091b36-ab29-4673-a98c-59d995dd74ad
3364,22,13b71402-f2cb-4aa3-9b17-639652e87ca8,e66796dd-85e8-4b14-ae3f-1f2c948e96ca
3339,22,db2bcb8a-c799-4233-9699-dea23b975972,cfc6ddd0-e643-4abb-a240-f21fd4214236
3083,22,1744df14-f1f1-451b-a384-28e3a1beba7f,f25a6be5-61cd-4c66-81ae-ff90846f7559
3120,22,4507d98e-44d1-40ea-8733-8047738b9a7a,0ae9e6c0-e06e-46e5-9be1-99ae8e442a54
3365,23,13b71402-f2cb-4aa3-9b17-639652e87ca8,eaab8e04-ef0e-47f9-bb11-41c4f5dcc4ca
3121,23,4507d98e-44d1-40ea-8733-8047738b9a7a,d3cd1e9a-3001-4391-8ae7-36aec8b00d2e
3340,23,db2bcb8a-c799-4233-9699-dea23b975972,480d01f6-c632-4b2f-9cbc-2378967e196a
3084,23,1744df14-f1f1-451b-a384-28e3a1beba7f,c1231a09-dbd1-4be9-87c6-44387f12704f
3366,24,13b71402-f2cb-4aa3-9b17-639652e87ca8,45b967be-280a-4d5c-9b61-94f4e25ef161
3341,24,db2bcb8a-c799-4233-9699-dea23b975972,beba2566-9423-4a50-937d-334cfcf8b9b7
3085,24,1744df14-f1f1-451b-a384-28e3a1beba7f,8969a681-37ac-441f-86a1-8c20ff70f79a
3122,24,4507d98e-44d1-40ea-8733-8047738b9a7a,4967456a-3faf-40e7-9862-5c63e1d5636e
